prod_id, category, title, actor, price
449,7, ACADEMY IDENTITY, SALLY BACALL,27.99
450,1, ACADEMY IDOLS, ZERO CAGE,29.99
451,6, ACADEMY IGBY, DARYL RICKMAN,11.99
452,5, ACADEMY ILLUSION, GROUCHO BAILEY,10.99
453,15, ACADEMY IMAGE, CUBA WILSON,27.99
454,12, ACADEMY IMPACT, HELEN HUDSON,21.99
455,2, ACADEMY IMPOSSIBLE, RIP GARBO,10.99
456,3, ACADEMY INCH, TOM PACINO,16.99
457,3, ACADEMY INDEPENDENCE, GEOFFREY BLOOM,19.99
458,14, ACADEMY INDIAN, NATALIE BEATTY,10.99
459,7, ACADEMY INFORMER, FARRAH MONROE,25.99
460,8, ACADEMY INNOCENT, WHOOPI DUNST,14.99
461,8, ACADEMY INSECTS, AL KAHN,17.99
462,11, ACADEMY INSIDER, SYLVESTER ANISTON,29.99
463,13, ACADEMY INSTINCT, CARRIE HANNAH,19.99
464,5, ACADEMY INTENTIONS, MICHAEL TAYLOR,21.99
465,3, ACADEMY INTERVIEW, DREW CAMPBELL,12.99
466,8, ACADEMY INTOLERABLE, BURT THERON,18.99
467,5, ACADEMY INTRIGUE, WOODY WEST,13.99
468,5, ACADEMY INVASION, SYLVESTER OLIVIER,17.99
469,8, ACADEMY IRON, ELLEN HORNE,12.99
470,2, ACADEMY ISHTAR, ANTHONY DAY-LEWIS,15.99
471,15, ACADEMY ISLAND, HARVEY SPACEK,9.99
472,1, ACADEMY ITALIAN, LIAM MARX,9.99
473,9, ACADEMY JACKET, ED BRODY,18.99
474,14, ACADEMY JADE, SHIRLEY AFFLECK,10.99
475,1, ACADEMY JAPANESE, CATE DICAPRIO,10.99
476,10, ACADEMY JASON, GRETA KELLY,29.99
477,10, ACADEMY JAWBREAKER, ETHAN LEWIS,13.99
478,13, ACADEMY JAWS, DORIS BOLGER,9.99
479,7, ACADEMY JEDI, PARKER GRANT,15.99
480,4, ACADEMY JEEPERS, DEBBIE JOLIE,16.99
481,15, ACADEMY JEKYLL, GRACE COSTNER,13.99
482,15, ACADEMY JEOPARDY, JIM POSEY,12.99
483,5, ACADEMY JERICHO, CHARLES POITIER,19.99
484,5, ACADEMY JERK, BEN CRUISE,9.99
485,16, ACADEMY JERSEY, ANTHONY PINKETT,12.99
486,16, ACADEMY JET, ROBIN WRAY,15.99
487,4, ACADEMY JINGLE, MORGAN BRODY,23.99
488,12, ACADEMY JOON, JAYNE LAW,27.99
489,10, ACADEMY JUGGLER, HILARY FINNEY,22.99
490,4, ACADEMY JUMANJI, MAE FINNEY,15.99
491,16, ACADEMY JUMPING, NICK IRONS,25.99
492,12, ACADEMY JUNGLE, BETTE BACALL,18.99
493,3, ACADEMY KANE, UMA HOPKINS,21.99
494,13, ACADEMY KARATE, GINA TRACY,12.99
495,2, ACADEMY KENTUCKIAN, WOODY ROBERTS,24.99
496,8, ACADEMY KICK, WILLIAM AKROYD,13.99
497,3, ACADEMY KILL, RITA KEITEL,14.99
498,11, ACADEMY KILLER, WINONA CAMPBELL,21.99
499,10, ACADEMY KING, DENNIS KILMER,27.99
500,10, ACADEMY KISS, KENNETH SINATRA,20.99
501,1, ACADEMY KISSING, LIZA ALLEN,9.99
502,14, ACADEMY KNOCK, THORA GUINESS,22.99
503,3, ACADEMY KRAMER, ANJELICA DRIVER,12.99
504,8, ACADEMY KWAI, GINA HOFFMAN,23.99
505,8, ACADEMY LABYRINTH, SANDRA TYLER,9.99
506,11, ACADEMY LADY, JACK KILMER,14.99
507,11, ACADEMY LADYBUGS, ANDY HARRIS,21.99
508,8, ACADEMY LAMBS, WILL DENCH,20.99
509,6, ACADEMY LANGUAGE, EWAN TRACY,22.99
510,12, ACADEMY LAWLESS, KARL BERRY,21.99
511,16, ACADEMY LAWRENCE, KEVIN PINKETT,17.99
512,1, ACADEMY LEAGUE, KARL MOSTEL,10.99
513,13, ACADEMY LEATHERNECKS, ROBIN POSEY,24.99
514,10, ACADEMY LEBOWSKI, CHARLIZE MINELLI,27.99
515,8, ACADEMY LEGALLY, ROBERT ASTAIRE,9.99
516,1, ACADEMY LEGEND, MATTHEW MALDEN,21.99
517,12, ACADEMY LESSON, GOLDIE BASINGER,14.99
518,14, ACADEMY LIAISONS, GRACE VOIGHT,22.99
519,15, ACADEMY LIBERTY, FARRAH DENCH,10.99
520,13, ACADEMY LICENSE, LISA LOLLOBRIGIDA,22.99
521,10, ACADEMY LIES, RENEE MCCONAUGHEY,13.99
522,15, ACADEMY LIFE, SALMA TORN,14.99
523,14, ACADEMY LIGHTS, SYLVESTER WILSON,12.99
524,13, ACADEMY LION, ROBERT KIDMAN,10.99
525,11, ACADEMY LOATHING, JUDY GRANT,15.99
526,9, ACADEMY LOCK, MIRA LOREN,15.99
527,2, ACADEMY LOLA, RIP PESCI,29.99
528,16, ACADEMY LOLITA, SUSAN RUSSELL,27.99
529,8, ACADEMY LONELY, BEN PRESLEY,15.99
530,4, ACADEMY LORD, ANJELICA KEITEL,24.99
531,14, ACADEMY LOSE, MARLENE FIENNES,21.99
532,8, ACADEMY LOSER, DAN PITT,15.99
533,5, ACADEMY LOST, TOM OLIVIER,12.99
534,12, ACADEMY LOUISIANA, MARISA BLANCHETT,25.99
535,8, ACADEMY LOVE, AL MIRANDA,19.99
536,10, ACADEMY LOVELY, CATE DIAZ,14.99
537,12, ACADEMY LOVER, JUDI FONDA,28.99
538,1, ACADEMY LOVERBOY, SYLVESTER THURMAN,29.99
539,15, ACADEMY LUCK, LIAM RUSH,20.99
540,1, ACADEMY LUCKY, MARLON BEATTY,9.99
541,14, ACADEMY LUKE, GLENN COSTNER,29.99
542,13, ACADEMY LUST, JUDE CAGE,14.99
543,9, ACADEMY MADIGAN, ALBERT BOGART,17.99
544,16, ACADEMY MADISON, SANDRA WOOD,20.99
545,10, ACADEMY MADNESS, JUDI KUDROW,13.99
546,5, ACADEMY MADRE, ELLEN HOPE,21.99
547,13, ACADEMY MAGIC, RICHARD DAVIS,15.99
548,7, ACADEMY MAGNIFICENT, UMA WOOD,18.99
549,9, ACADEMY MAGNOLIA, ALEC GARBO,17.99
550,14, ACADEMY MAGUIRE, BRAD HUSTON,16.99
551,8, ACADEMY MAIDEN, CARY AFFLECK,23.99
552,7, ACADEMY MAJESTIC, RALPH HARRIS,12.99
553,1, ACADEMY MAKER, ELLEN BRIDGES,29.99
554,1, ACADEMY MALKOVICH, ALEC BLOOM,9.99
555,10, ACADEMY MALLRATS, JAMES FOSTER,23.99
556,7, ACADEMY MALTESE, CHARLES CHAPLIN,19.99
557,2, ACADEMY MANCHURIAN, CHRISTIAN DEGENERES,27.99
558,3, ACADEMY MANNEQUIN, WILL HOPPER,17.99
559,2, ACADEMY MARRIED, MADELINE HOFFMAN,11.99
560,1, ACADEMY MARS, JESSICA BERGMAN,18.99
561,10, ACADEMY MASK, GEOFFREY CAINE,24.99
562,9, ACADEMY MASKED, HUMPHREY PFEIFFER,23.99
563,9, ACADEMY MASSACRE, FAY PINKETT,19.99
564,1, ACADEMY MASSAGE, CHRIS DAMON,23.99
565,13, ACADEMY MATRIX, MIRA FREEMAN,14.99
566,8, ACADEMY MAUDE, LIZA HESTON,24.99
567,15, ACADEMY MEET, WOODY PENN,16.99
568,3, ACADEMY MEMENTO, GLENN WEST,18.99
569,3, ACADEMY MENAGERIE, MATTHEW KIDMAN,16.99
570,16, ACADEMY MERMAID, GINA BAILEY,23.99
571,3, ACADEMY METAL, LAUREN POSEY,25.99
572,2, ACADEMY METROPOLIS, JON HOFFMAN,10.99
573,11, ACADEMY MICROCOSMOS, RUSSELL WILLIS,29.99
574,8, ACADEMY MIDNIGHT, RUSSELL MATTHAU,11.99
575,2, ACADEMY MIDSUMMER, BURT WATSON,17.99
576,9, ACADEMY MIGHTY, CHRISTIAN SMITH,11.99
577,15, ACADEMY MILE, CARMEN OLIVIER,17.99
578,5, ACADEMY MILLION, SCARLETT HAWKE,12.99
579,8, ACADEMY MINDS, SPENCER SORVINO,16.99
580,7, ACADEMY MINE, REESE BAILEY,19.99
581,15, ACADEMY MINORITY, ELVIS ZELLWEGER,11.99
582,13, ACADEMY MIRACLE, LAURENCE BARRYMORE,27.99
583,13, ACADEMY MISSION, OPRAH RICKMAN,23.99
584,16, ACADEMY MIXED, WILLIAM HAWN,27.99
585,12, ACADEMY MOB, WARREN COOPER,20.99
586,16, ACADEMY MOCKINGBIRD, HUME MCDORMAND,14.99
587,3, ACADEMY MOD, LAUREN JOHANSSON,24.99
588,2, ACADEMY MODEL, RIP DAFOE,26.99
589,16, ACADEMY MODERN, CHRIS SWANK,29.99
590,15, ACADEMY MONEY, BETTE IRONS,27.99
591,5, ACADEMY MONSOON, HUGH BACALL,23.99
592,4, ACADEMY MONSTER, LIZA HAYEK,25.99
593,14, ACADEMY MONTEREY, DIANE DEGENERES,22.99
594,7, ACADEMY MONTEZUMA, VIVIEN BERGEN,20.99
595,8, ACADEMY MOON, CLINT WATSON,20.99
596,6, ACADEMY MOONSHINE, EDWARD BERGEN,24.99
597,14, ACADEMY MOONWALKER, VIVIEN WAYNE,18.99
598,8, ACADEMY MOSQUITO, GREGORY LEIGH,23.99
599,13, ACADEMY MOTHER, JON MARX,25.99
600,8, ACADEMY MOTIONS, JODIE MCGREGOR,22.99
601,14, ACADEMY MOULIN, GREG KAHN,11.99
602,11, ACADEMY MOURNING, ALAN BLOOM,21.99
603,12, ACADEMY MOVIE, GEOFFREY BEATTY,10.99
604,8, ACADEMY MULAN, CHARLES LOLLOBRIGIDA,29.99
605,9, ACADEMY MULHOLLAND, THORA SARANDON,29.99
606,5, ACADEMY MUMMY, LIV FINNEY,21.99
607,11, ACADEMY MUPPET, VIVIEN BIRCH,23.99
608,8, ACADEMY MURDER, LANA GOLDBERG,25.99
609,5, ACADEMY MUSCLE, SUSAN TYLER,18.99
610,12, ACADEMY MUSIC, AUDREY HARRIS,23.99
611,13, ACADEMY MUSKETEERS, RUBY MOSTEL,17.99
612,5, ACADEMY MUSSOLINI, HALLE WILLIAMS,13.99
613,12, ACADEMY MYSTIC, JACK BRODY,15.99
614,11, ACADEMY NAME, ORLANDO DAMON,20.99
615,14, ACADEMY NASH, ANNE HARRIS,27.99
616,7, ACADEMY NATIONAL, CANDICE TAUTOU,14.99
617,9, ACADEMY NATURAL, GREGORY KIDMAN,28.99
618,16, ACADEMY NECKLACE, CARY HUNT,17.99
619,4, ACADEMY NEIGHBORS, DUSTIN HAWN,29.99
620,11, ACADEMY NEMO, GARY SANDLER,23.99
621,3, ACADEMY NETWORK, ELLEN BRIDGES,14.99
622,11, ACADEMY NEWSIES, ANNE WAYNE,9.99
623,1, ACADEMY NEWTON, EWAN SMITH,12.99
624,4, ACADEMY NIGHTMARE, JIM HOFFMAN,18.99
625,6, ACADEMY NONE, EDWARD BLOOM,22.99
626,1, ACADEMY NOON, ANTHONY WILLIS,15.99
627,14, ACADEMY NORTH, HUGH VOIGHT,27.99
628,11, ACADEMY NORTHWEST, BELA WINSLET,28.99
629,16, ACADEMY NOTORIOUS, MORGAN FOSTER,18.99
630,15, ACADEMY NOTTING, ELIZABETH BRIDGES,12.99
631,2, ACADEMY NOVOCAINE, AL RYAN,12.99
632,11, ACADEMY NUTS, CHRISTOPHER TOMEI,9.99
633,5, ACADEMY OCTOBER, BETTE HESTON,16.99
634,11, ACADEMY ODDS, LANA GRANT,16.99
635,9, ACADEMY OKLAHOMA, JOAN RICKMAN,25.99
636,14, ACADEMY OLEANDER, ALAN BALL,26.99
637,2, ACADEMY OPEN, WOODY STREEP,14.99
638,7, ACADEMY OPERATION, DANIEL CHASE,19.99
639,12, ACADEMY OPPOSITE, WHOOPI CHASE,15.99
640,11, ACADEMY OPUS, LAURENCE BEATTY,11.99
641,6, ACADEMY ORANGE, KIRK NICHOLSON,16.99
642,8, ACADEMY ORDER, LIZA MCQUEEN,18.99
643,4, ACADEMY ORIENT, MARLENE FIENNES,17.99
644,16, ACADEMY OSCAR, GLENN KEATON,28.99
645,13, ACADEMY OTHERS, SPENCER HOPKINS,16.99
646,15, ACADEMY OUTBREAK, JAMES TURNER,18.99
647,4, ACADEMY OUTFIELD, LEONARDO PFEIFFER,26.99
648,6, ACADEMY OUTLAW, ROSIE GRANT,29.99
649,3, ACADEMY OZ, CHRIS ROBBINS,19.99
650,6, ACADEMY PACIFIC, JACK JOHANSSON,14.99
651,16, ACADEMY PACKER, SISSY PINKETT,17.99
652,7, ACADEMY PAJAMA, SISSY GUINESS,29.99
653,9, ACADEMY PANIC, JEREMY LEWIS,16.99
654,1, ACADEMY PANKY, ALBERT PENN,12.99
655,3, ACADEMY PANTHER, ED KIDMAN,20.99
656,9, ACADEMY PAPI, ROCK ROBBINS,18.99
657,10, ACADEMY PARADISE, HUME LUGOSI,19.99
658,10, ACADEMY PARIS, DEBBIE BLOOM,9.99
659,5, ACADEMY PARK, JOHN HOPPER,15.99
660,1, ACADEMY PARTY, DENZEL PRESLEY,15.99
661,7, ACADEMY PAST, PARKER STREEP,13.99
662,4, ACADEMY PATHS, KEVIN TOMEI,22.99
663,5, ACADEMY PATIENT, DORIS WILSON,19.99
664,5, ACADEMY PATRIOT, CATE DRIVER,24.99
665,7, ACADEMY PATTON, JULIA MINELLI,22.99
666,11, ACADEMY PAYCHECK, MATTHEW FORD,17.99
667,7, ACADEMY PEACH, RUSSELL SARANDON,28.99
668,2, ACADEMY PEAK, DENZEL PITT,15.99
669,16, ACADEMY PEARL, JUDE JOLIE,11.99
670,15, ACADEMY PELICAN, NICOLAS NORTON,17.99
671,4, ACADEMY PERDITION, ALAN WOOD,27.99
672,14, ACADEMY PERFECT, HILARY RUSSELL,23.99
673,16, ACADEMY PERSONAL, LAURENCE RYAN,12.99
674,7, ACADEMY PET, GLENN BERGMAN,27.99
675,16, ACADEMY PHANTOM, EMILY BERGEN,24.99
676,7, ACADEMY PHILADELPHIA, LENA NOLTE,18.99
677,1, ACADEMY PIANIST, RAY HECHE,17.99
678,5, ACADEMY PICKUP, GENE BLOOM,26.99
679,11, ACADEMY PILOT, JODIE MOORE,29.99
680,10, ACADEMY PINOCCHIO, NEVE LANCASTER,26.99
681,8, ACADEMY PIRATES, SEAN PACINO,10.99
682,1, ACADEMY PITTSBURGH, SEAN CARREY,26.99
683,6, ACADEMY PITY, BRUCE SARANDON,23.99
684,2, ACADEMY PIZZA, ALEC FIENNES,20.99
685,4, ACADEMY PLATOON, CATE TORN,29.99
686,3, ACADEMY PLUTO, CARY CRUZ,9.99
687,8, ACADEMY POCUS, INGRID FAWCETT,16.99
688,6, ACADEMY POLISH, PENELOPE KEITEL,18.99
689,14, ACADEMY POLLOCK, OLYMPIA DIETRICH,27.99
690,8, ACADEMY POND, WARREN BARRYMORE,21.99
691,1, ACADEMY POSEIDON, SOPHIA CHAPLIN,12.99
692,7, ACADEMY POTLUCK, JESSICA MOSTEL,26.99
693,13, ACADEMY POTTER, CHARLES GOODING,21.99
694,1, ACADEMY PREJUDICE, LISA NOLTE,24.99
695,14, ACADEMY PRESIDENT, JOHN WRAY,25.99
696,8, ACADEMY PRIDE, MARISA MALDEN,17.99
697,9, ACADEMY PRIMARY, JOHNNY CHAPLIN,9.99
698,11, ACADEMY PRINCESS, SIGOURNEY ROBERTS,25.99
699,3, ACADEMY PRIVATE, JADA GARLAND,24.99
700,3, ACADEMY PRIX, WARREN WILLIAMS,23.99
701,3, ACADEMY PSYCHO, CATE DEPP,25.99
702,11, ACADEMY PULP, ALEC DAY,11.99
703,11, ACADEMY PUNK, RALPH TOMEI,20.99
704,5, ACADEMY PURE, JUDY SARANDON,23.99
705,11, ACADEMY PURPLE, LEONARDO PFEIFFER,22.99
706,4, ACADEMY QUEEN, LIAM LANSBURY,15.99
707,4, ACADEMY QUEST, JODIE AKROYD,13.99
708,4, ACADEMY QUILLS, LISA RYAN,9.99
709,3, ACADEMY RACER, BRAD MCCONAUGHEY,23.99
710,6, ACADEMY RAGE, HARRISON ALLEN,28.99
711,5, ACADEMY RAGING, GOLDIE STREEP,27.99
712,3, ACADEMY RAIDERS, MILLA GOODING,22.99
713,6, ACADEMY RAINBOW, MARILYN TAUTOU,29.99
714,5, ACADEMY RANDOM, LENA BERGMAN,16.99
715,1, ACADEMY RANGE, TOM BOGART,16.99
716,3, ACADEMY REAP, JAYNE FIENNES,19.99
717,3, ACADEMY REAR, ADAM GARCIA,27.99
718,12, ACADEMY REBEL, JOHN FREEMAN,17.99
719,6, ACADEMY RECORDS, JEREMY LEWIS,29.99
720,15, ACADEMY REDEMPTION, GEOFFREY WASHINGTON,26.99
721,7, ACADEMY REDS, MATT HOPKINS,27.99
722,8, ACADEMY REEF, DREW BRANAGH,19.99
723,2, ACADEMY REIGN, LANA PINKETT,21.99
724,16, ACADEMY REMEMBER, JEREMY HUSTON,18.99
725,11, ACADEMY REQUIEM, GEOFFREY FISHER,29.99
726,6, ACADEMY RESERVOIR, BELA LEWIS,29.99
727,14, ACADEMY RESURRECTION, CANDICE TYLER,10.99
728,6, ACADEMY REUNION, RUSSELL JOHANSSON,27.99
729,13, ACADEMY RIDER, JENNIFER BEATTY,14.99
730,11, ACADEMY RIDGEMONT, DIANE CAMPBELL,28.99
731,10, ACADEMY RIGHT, VAL HESTON,22.99
732,11, ACADEMY RINGS, FRANCES DREYFUSS,25.99
733,15, ACADEMY RIVER, CUBA OLIVIER,24.99
734,12, ACADEMY ROAD, GOLDIE GOLDBERG,12.99
735,1, ACADEMY ROBBERS, WHOOPI DENIRO,14.99
736,11, ACADEMY ROBBERY, JULIANNE REYNOLDS,21.99
737,16, ACADEMY ROCK, DORIS BEATTY,14.99
738,16, ACADEMY ROCKETEER, GARY PECK,12.99
739,7, ACADEMY ROCKY, EWAN CHASE,25.99
740,10, ACADEMY ROLLERCOASTER, CATE GIBSON,20.99
741,11, ACADEMY ROMAN, BOB FAWCETT,12.99
742,2, ACADEMY ROOF, KIM TOMEI,16.99
743,16, ACADEMY ROOM, BRAD CAGE,14.99
744,3, ACADEMY ROOTS, MICHELLE PESCI,17.99
745,6, ACADEMY ROSES, HILARY BIRCH,18.99
746,13, ACADEMY ROUGE, GROUCHO DREYFUSS,27.99
747,7, ACADEMY ROXANNE, CHEVY LANCASTER,28.99
748,6, ACADEMY RUGRATS, JEREMY SPACEK,17.99
749,16, ACADEMY RULES, JOAN DENCH,22.99
750,11, ACADEMY RUN, ANGELINA WITHERSPOON,10.99
751,3, ACADEMY RUNAWAY, WHOOPI DEE,19.99
752,13, ACADEMY RUNNER, WHOOPI IRONS,28.99
753,4, ACADEMY RUSH, MICHELLE PHOENIX,23.99
754,8, ACADEMY RUSHMORE, ALICIA BRANAGH,28.99
755,15, ACADEMY SABRINA, MEL HORNE,28.99
756,10, ACADEMY SADDLE, GRETA NEWMAN,21.99
757,1, ACADEMY SAGEBRUSH, VIVIEN TURNER,29.99
758,14, ACADEMY SAINTS, BRUCE BASINGER,20.99
759,6, ACADEMY SALUTE, GROUCHO CROWE,16.99
760,1, ACADEMY SAMURAI, LEELEE WRAY,24.99
761,14, ACADEMY SANTA, RICHARD KIDMAN,13.99
762,11, ACADEMY SASSY, SEAN BRIDGES,22.99
763,16, ACADEMY SATISFACTION, NICOLAS WAHLBERG,11.99
764,6, ACADEMY SATURDAY, MEG ROBERTS,23.99
765,14, ACADEMY SATURN, PEARL CRONYN,18.99
766,10, ACADEMY SAVANNAH, DREW ROBBINS,16.99
767,6, ACADEMY SCALAWAG, JIM MOORE,13.99
768,15, ACADEMY SCARFACE, JOE DREYFUSS,22.99
769,3, ACADEMY SCHOOL, MIRA PFEIFFER,26.99
770,10, ACADEMY SCISSORHANDS, ALICIA DIETRICH,17.99
771,2, ACADEMY SCORPION, MIRA DIETRICH,15.99
772,11, ACADEMY SEA, GWYNETH ZELLWEGER,11.99
773,12, ACADEMY SEABISCUIT, TIM CAGE,12.99
774,2, ACADEMY SEARCHERS, ANDY WAYNE,26.99
775,11, ACADEMY SEATTLE, NICOLAS GOODING,24.99
776,11, ACADEMY SECRET, MIRA TANDY,16.99
777,2, ACADEMY SECRETARY, HARRISON SUVARI,18.99
778,2, ACADEMY SECRETS, NATALIE ODONNELL,9.99
779,6, ACADEMY SENSE, JEREMY WRAY,16.99
780,14, ACADEMY SENSIBILITY, LISA KAHN,21.99
781,1, ACADEMY SEVEN, ELIZABETH THURMAN,24.99
782,3, ACADEMY SHAKESPEARE, FRANCES GABLE,19.99
783,2, ACADEMY SHANE, WILLEM TOMEI,26.99
784,6, ACADEMY SHANGHAI, RUBY DEPP,25.99
785,1, ACADEMY SHAWSHANK, CUBA HURT,22.99
786,1, ACADEMY SHEPHERD, FRED BOLGER,14.99
787,12, ACADEMY SHINING, THORA WITHERSPOON,9.99
788,5, ACADEMY SHIP, LIV LEWIS,14.99
789,3, ACADEMY SHOCK, RALPH PFEIFFER,29.99
790,11, ACADEMY SHOOTIST, SIGOURNEY LANCASTER,26.99
791,4, ACADEMY SHOW, ANNE DAVIS,20.99
792,2, ACADEMY SHREK, SISSY DAMON,10.99
793,13, ACADEMY SHRUNK, VIVIEN KAHN,17.99
794,15, ACADEMY SIDE, AUDREY TYLER,23.99
795,3, ACADEMY SIEGE, CHARLTON KELLY,9.99
796,16, ACADEMY SIERRA, KIM MARX,9.99
797,16, ACADEMY SILENCE, ELLEN DREYFUSS,26.99
798,4, ACADEMY SILVERADO, WINONA BRANAGH,12.99
799,9, ACADEMY SIMON, MEL HECHE,21.99
800,4, ACADEMY SINNERS, BRAD DICAPRIO,16.99
801,12, ACADEMY SISTER, ANTHONY DICAPRIO,14.99
802,5, ACADEMY SKY, JUDE DEPP,20.99
803,1, ACADEMY SLACKER, UMA FIENNES,9.99
804,13, ACADEMY SLEEPING, SANDRA ALLEN,19.99
805,1, ACADEMY SLEEPLESS, EWAN SANDLER,12.99
806,10, ACADEMY SLEEPY, ROCK SPACEK,23.99
807,15, ACADEMY SLEUTH, HILARY GRANT,17.99
808,4, ACADEMY SLING, RICHARD WINSLET,12.99
809,10, ACADEMY SLIPPER, GARY SANDLER,19.99
810,8, ACADEMY SLUMS, MINNIE FONDA,25.99
811,6, ACADEMY SMILE, MICHELLE BERRY,12.99
812,6, ACADEMY SMOKING, CLARK MINELLI,24.99
813,4, ACADEMY SMOOCHY, BRAD DOUGLAS,9.99
814,5, ACADEMY SNATCH, SOPHIA BERGEN,22.99
815,9, ACADEMY SNATCHERS, JULIA BALL,14.99
816,2, ACADEMY SNOWMAN, AUDREY CHASE,26.99
817,10, ACADEMY SOLDIERS, JIM MONROE,25.99
818,15, ACADEMY SOMETHING, PENELOPE LEWIS,9.99
819,2, ACADEMY SONG, FRED TORN,9.99
820,4, ACADEMY SONS, SISSY BASINGER,23.99
821,12, ACADEMY SORORITY, SCARLETT HAWKE,25.99
822,10, ACADEMY SOUP, SALLY SPACEK,10.99
823,10, ACADEMY SOUTH, REESE KEITEL,16.99
824,10, ACADEMY SPARTACUS, FARRAH MCGREGOR,27.99
825,12, ACADEMY SPEAKEASY, RUBY SOBIESKI,22.99
826,6, ACADEMY SPEED, KIRK DEE,13.99
827,7, ACADEMY SPICE, MADELINE MALDEN,15.99
828,9, ACADEMY SPIKING, PEARL DAVIS,15.99
829,12, ACADEMY SPINAL, THORA CARREY,29.99
830,13, ACADEMY SPIRIT, HILARY ROBBINS,22.99
831,13, ACADEMY SPIRITED, CHEVY ROBBINS,16.99
832,3, ACADEMY SPLASH, OLYMPIA HEPBURN,25.99
833,1, ACADEMY SPLENDOR, LIV DENCH,25.99
834,2, ACADEMY SPOILERS, GINA DERN,9.99
835,10, ACADEMY SPY, CARRIE ALLEN,29.99
836,15, ACADEMY SQUAD, GEOFFREY HARRIS,10.99
837,4, ACADEMY STAGE, OLYMPIA TAYLOR,29.99
838,7, ACADEMY STAGECOACH, MIRA MONROE,29.99
839,3, ACADEMY STALLION, JULIETTE KILMER,19.99
840,14, ACADEMY STAMPEDE, PAUL CAMPBELL,29.99
841,9, ACADEMY STAR, RIP ASTAIRE,26.99
842,3, ACADEMY STATE, JAMES EASTWOOD,28.99
843,7, ACADEMY STEEL, MIRA MOORE,11.99
844,7, ACADEMY STEERS, MICHAEL SMITH,27.99
845,11, ACADEMY STEPMOM, HUME COOPER,18.99
846,14, ACADEMY STING, KATHARINE NEESON,22.99
847,4, ACADEMY STOCK, TIM NEESON,22.99
848,12, ACADEMY STONE, SANDRA WILSON,18.99
849,10, ACADEMY STORM, GREG HOPE,15.99
850,9, ACADEMY STORY, ROBERT ANISTON,28.99
851,8, ACADEMY STRAIGHT, MAE EASTWOOD,9.99
852,11, ACADEMY STRANGELOVE, RIP CRONYN,20.99
853,13, ACADEMY STRANGER, GROUCHO KINNEAR,22.99
854,3, ACADEMY STRANGERS, SHIRLEY LEIGH,19.99
855,3, ACADEMY STREAK, ELIZABETH HANNAH,29.99
856,16, ACADEMY STREETCAR, ADRIEN SILVERSTONE,21.99
857,12, ACADEMY STRICTLY, CHARLIZE HORNE,20.99
858,16, ACADEMY SUBMARINE, JULIANNE SILVERSTONE,15.99
859,12, ACADEMY SUGAR, AUDREY MCDORMAND,22.99
860,14, ACADEMY SUICIDES, GOLDIE EASTWOOD,11.99
861,13, ACADEMY SUIT, JON DIAZ,26.99
862,13, ACADEMY SUMMER, PENELOPE MARX,28.99
863,15, ACADEMY SUN, LUCILLE BRIDGES,18.99
864,16, ACADEMY SUNDANCE, MILLA COSTNER,9.99
865,16, ACADEMY SUNRISE, CHARLES MIRANDA,14.99
866,16, ACADEMY SUNSET, MICHELLE LEIGH,18.99
867,13, ACADEMY SUPER, CHRISTOPHER COSTNER,20.99
868,6, ACADEMY SUPERFLY, JEREMY BACALL,29.99
869,2, ACADEMY SUSPECTS, ANNE HAWKE,25.99
870,11, ACADEMY SWARM, JUDE GARLAND,25.99
871,4, ACADEMY SWEDEN, RIVER MALDEN,28.99
872,8, ACADEMY SWEET, HELEN SILVERSTONE,22.99
873,16, ACADEMY SWEETHEARTS, JULIANNE PHOENIX,18.99
874,6, ACADEMY TADPOLE, HUMPHREY SARANDON,17.99
875,4, ACADEMY TALENTED, DARYL DAY-LEWIS,24.99
876,1, ACADEMY TARZAN, JANE DAMON,26.99
877,1, ACADEMY TAXI, FRANCES MANSFIELD,17.99
878,15, ACADEMY TEEN, HILARY DEGENERES,18.99
879,7, ACADEMY TELEGRAPH, TIM ASTAIRE,26.99
880,11, ACADEMY TELEMARK, NICOLE MOSTEL,27.99
881,12, ACADEMY TEMPLE, VIVIEN HARRIS,12.99
882,11, ACADEMY TENENBAUMS, MATT DIETRICH,28.99
883,10, ACADEMY TEQUILA, CHARLIZE MARX,29.99
884,2, ACADEMY TERMINATOR, RUSSELL HURT,9.99
885,9, ACADEMY TEXAS, THORA WRAY,15.99
886,1, ACADEMY THEORY, NICOLAS LOREN,9.99
887,2, ACADEMY THIEF, ELIZABETH GARCIA,24.99
888,11, ACADEMY THIN, KENNETH TAUTOU,25.99
889,11, ACADEMY TIES, AUDREY WAYNE,19.99
890,12, ACADEMY TIGHTS, HELEN KIDMAN,23.99
891,1, ACADEMY TIMBERLAND, ROBIN THURMAN,24.99
892,12, ACADEMY TITANIC, TIM WILLIS,29.99
893,15, ACADEMY TITANS, BETTE GABLE,19.99
894,2, ACADEMY TOMATOES, SEAN ROBBINS,12.99
895,9, ACADEMY TOMORROW, HELEN WRAY,28.99
896,3, ACADEMY TOOTSIE, BURT NEWMAN,9.99
897,10, ACADEMY TORQUE, WARREN CHASE,19.99
898,12, ACADEMY TOURIST, ALAN BERGMAN,25.99
899,12, ACADEMY TOWERS, TIM MCDORMAND,21.99
900,8, ACADEMY TOWN, CHRISTOPHER EASTWOOD,26.99
901,2, ACADEMY TRACY, JUDY GRANT,12.99
